,scores,predscores,tmhalfsc,opphalfsc,patt,ypa,comppct,ratt,ypr,int_pct,sack_pct,sack_yd_pct,fum_pct
0,16.0,24.75,6.0,13.0,19.0,6.73684210526316,0.578947368421053,8.0,1.5,0.10526315789473699,0.0952380952380952,-0.523809523809524,0.0
1,38.00000000000005,24.75,10.0,7.0,25.0,7.0,0.64,13.0,3.38461538461538,0.0,0.0384615384615385,-0.23076923076923103,0.0256410256410256
2,20.000000000000004,17.75,13.0,10.0,11.0,4.27272727272727,0.6363636363636359,15.0,3.46666666666667,0.0,0.153846153846154,-0.7692307692307689,0.0714285714285714
3,6.999999999999996,24.75,0.0,10.0,15.0,5.4666666666666694,0.666666666666667,10.0,2.2,0.0,0.0,0.0,0.04
4,13.999999999999986,25.5,7.0,6.0,21.0,8.33333333333333,0.7142857142857142,15.0,2.7333333333333303,0.0476190476190476,0.0454545454545455,-0.31818181818181795,0.027027027027027
5,45.000000000000014,32.0,28.0,10.0,22.0,9.54545454545454,0.7272727272727271,15.0,3.8,0.0454545454545455,0.0,0.0,0.0
6,22.999999999999996,21.5,17.0,7.0,16.0,8.625,0.75,19.0,4.3684210526315805,0.0,0.0588235294117647,-0.47058823529411803,0.0555555555555556
7,27.999999999999982,24.0,14.0,0.0,24.0,6.45833333333333,0.666666666666667,15.0,3.0,0.0833333333333333,0.0,0.0,0.0256410256410256
8,25.0,30.5,10.0,14.0,22.0,7.22727272727273,0.590909090909091,17.0,4.29411764705882,0.0454545454545455,0.0434782608695652,-0.43478260869565205,0.0
9,20.000000000000004,16.5,10.0,10.0,17.0,6.52941176470588,0.47058823529411803,22.0,4.81818181818182,0.0588235294117647,0.0,0.0,0.0256410256410256
10,33.00000000000001,23.0,20.0,14.0,13.0,6.53846153846154,0.46153846153846206,20.0,6.8,0.0,0.0,0.0,0.0303030303030303
11,17.0,17.75,7.0,7.0,20.0,5.6,0.7,6.0,3.0,0.0,0.0,0.0,0.0
12,30.999999999999964,24.25,17.0,20.0,19.0,5.42105263157895,0.526315789473684,15.0,5.2,0.10526315789473699,0.0,0.0,0.0294117647058824
13,26.999999999999975,20.75,10.0,6.0,27.0,4.44444444444444,0.407407407407407,13.0,4.07692307692308,0.0,0.0,0.0,0.025
14,13.000000000000005,17.5,10.0,7.0,8.0,7.0,0.75,23.0,4.26086956521739,0.125,0.0,0.0,0.0
15,24.00000000000004,24.75,21.0,21.0,15.0,6.13333333333333,0.5333333333333329,12.0,3.3333333333333304,0.0,0.11764705882352902,-1.1764705882352902,0.0344827586206897
16,10.000000000000004,20.75,3.0,3.0,20.0,3.75,0.55,21.0,5.14285714285714,0.0,0.0,0.0,0.0
17,22.0,21.75,13.0,17.0,22.0,8.90909090909091,0.6363636363636359,12.0,5.0,0.0,0.0434782608695652,-0.260869565217391,0.0
18,25.99999999999995,20.0,16.0,21.0,21.0,12.142857142857098,0.5714285714285711,11.0,2.54545454545455,0.0,0.0869565217391304,-0.652173913043478,0.0294117647058824
19,22.999999999999996,19.75,13.0,10.0,11.0,5.18181818181818,0.6363636363636359,14.0,10.0,0.0,0.214285714285714,-0.9285714285714292,0.0
20,30.999999999999964,23.75,24.0,24.0,20.0,9.05,0.8,10.0,10.9,0.05,0.0476190476190476,-0.33333333333333304,0.0
21,9.0,23.5,6.0,7.0,24.0,6.16666666666667,0.625,12.0,5.5,0.0,0.0,0.0,0.0277777777777778
22,22.999999999999996,19.0,13.0,13.0,12.0,5.33333333333333,0.666666666666667,24.0,5.5,0.0,0.0769230769230769,-0.7692307692307689,0.0
23,10.000000000000004,26.0,3.0,21.0,22.0,7.18181818181818,0.590909090909091,10.0,1.5,0.0454545454545455,0.0833333333333333,-0.5,0.0882352941176471
